id;title;type;release_year;age_certification;runtime;genres;production_countries;seasons;imdb_id;imdb_score;imdb_votes;tmdb_popularity;tmdb_score
tm227044;Shaandaar;MOVIE;2015;PG-13;144;['comedy', 'romance', 'drama'];['IN'];;tt4007558;3.6;5723.0;3.961;4.9
ts75897;Kulipari: An Army of Frogs;SHOW;2016;;23;['action', 'animation', 'fantasy'];['US'];2.0;tt6040768;6.8;259.0;3.954;7.4
tm246579;Rainbow Time;MOVIE;2016;;91;['drama', 'comedy'];['US'];;tt5167174;5.9;726.0;3.352;5.9
ts81898;Kazoops!;SHOW;2016;;13;['animation', 'comedy', 'family', 'fantasy'];['AU', 'GB'];3.0;tt6312916;7.4;122.0;2.376;8.0
ts84398;Little Things;SHOW;2016;TV-MA;25;['drama', 'romance', 'comedy'];['IN'];4.0;tt6522580;8.2;6542.0;6.822;7.8
tm244868;The Flower of Aleppo;MOVIE;2016;;100;['drama', 'action', 'war'];['TN'];;tt5448246;5.4;128.0;1.4;6.2
tm245155;The Worthy;MOVIE;2016;;95;['thriller', 'action', 'scifi', 'fantasy', 'family', 'european'];['AE'];;tt4943218;5.1;2004.0;5.348;4.8
ts52825;The Princess Weiyoung;SHOW;2016;TV-14;45;['drama', 'history', 'romance'];['CN'];1.0;tt6353308;7.7;800.0;10.875;7.2
ts54022;Terrace House: Aloha State;SHOW;2016;;36;['reality', 'drama'];['JP'];4.0;tt6588218;7.4;997.0;6.928;7.9
tm245293;You Are My Sunday;MOVIE;2016;;119;['drama', 'comedy'];['IN'];;tt4990516;7.7;1678.0;1.728;7.0
tm456667;Black;MOVIE;2015;;90;['action'];[];;tt7254796;4.3;74.0;0.6;
tm232832;The Lion Woman;MOVIE;2016;PG-13;126;['drama', 'european'];['SE', 'NO'];;tt4677578;6.6;1410.0;17.587;6.9
ts51367;Trailer Park Boys: Out of the Park: Europe;SHOW;2016;TV-MA;28;['action', 'drama', 'comedy', 'crime'];['CA'];2.0;tt5937754;7.0;2324.0;5.537;6.2
tm239933;7:19;MOVIE;2016;;94;['history', 'thriller', 'drama'];['MX'];;tt5979312;5.8;649.0;8.11;6.4
ts53346;Chasing Cameron;SHOW;2016;TV-PG;28;['reality'];['US'];1.0;tt6370626;3.5;500.0;2.452;5.8
tm228657;Cosmos Laundromat;MOVIE;2015;;12;['animation', 'comedy', 'fantasy', 'scifi'];['NL'];;;;;2.371;6.7
tm247644;Schubert in Love;MOVIE;2016;;94;['comedy', 'european'];['DE'];;tt5186874;5.0;371.0;3.314;5.2
tm212968;Frank and Cindy;MOVIE;2015;;102;['comedy', 'drama'];['US'];;tt1239242;6.1;863.0;2.311;5.4
tm211424;Dharam Sankat Mein;MOVIE;2015;PG-13;129;['comedy', 'drama', 'family', 'fantasy', 'thriller'];['IN'];;tt4354740;6.3;2262.0;3.51;7.0
ts35505;Old Money;SHOW;2015;TV-MA;47;['comedy', 'drama', 'european'];['AT'];1.0;tt3701442;7.3;503.0;2.488;6.3
ts78442;Coach Snoop;SHOW;2016;TV-MA;29;['documentation'];['US'];2.0;tt5697642;6.7;590.0;2.881;7.8
ts43258;Stories by Rabindranath Tagore;SHOW;2015;TV-PG;43;['drama'];['IN'];1.0;tt4853764;8.7;1323.0;3.572;8.8
tm230927;Puerto Ricans in Paris;MOVIE;2015;R;82;['comedy'];['US'];;tt3730510;5.3;1856.0;5.176;5.7
tm244577;Love O2O;MOVIE;2016;;105;['comedy', 'romance', 'drama'];['CN'];;tt6093452;6.4;1039.0;7.811;6.9
tm227523;Fifty;MOVIE;2015;;101;['drama', 'romance', 'sport', 'thriller'];['NG'];;tt7440582;6.0;265.0;2.484;5.3
ts82327;Три кота;SHOW;2015;TV-Y;5;['animation', 'scifi', 'comedy', 'family'];['RU'];3.0;tt7038964;7.0;101.0;662;8.0
tm230426;Liar, Liar, Vampire;MOVIE;2015;G;66;['comedy', 'family'];['US'];;tt4448304;5.7;964.0;9.086;7.1
ts248736;The Governor;SHOW;2016;TV-14;45;['drama'];['NG'];1.0;tt7128052;7.3;103.0;;
tm240728;Patton Oswalt: Talking for Clapping;MOVIE;2016;;65;['comedy', 'documentation'];['US'];;tt5457520;6.7;2001.0;3.337;6.6
tm283938;Selfie 69;MOVIE;2016;;116;['comedy', 'action', 'romance', 'european'];['RO'];;tt4796634;6.1;1700.0;4.445;6.8
ts55966;LEGO Friends: The Power of Friendship;SHOW;2016;TV-Y;23;['animation'];['US'];2.0;tt7598452;6.7;54.0;7.272;7.7
tm236705;Ricardo O'Farrill: Abrazo Genial;MOVIE;2016;;92;['comedy'];['MX'];;tt5547496;5.5;117.0;1.481;5.2
tm244923;My Mother's Wound;MOVIE;2016;PG-13;120;['drama', 'thriller', 'war'];['TR'];;tt5684860;7.3;3692.0;4.392;6.9
tm266622;Iliza Shlesinger: Confirmed Kills;MOVIE;2016;;77;['comedy'];['US'];;tt6081882;6.6;2880.0;5.957;6.4
tm134052;Umrika;MOVIE;2015;;98;['comedy', 'drama'];['IN'];;tt2614722;6.6;1472.0;2.265;5.8
tm246543;Journey to Greenland;MOVIE;2016;;98;['drama', 'comedy', 'european'];['GL', 'FR'];;tt4641248;6.3;1343.0;3.262;6.2
ts53065;One More Time;SHOW;2016;TV-14;31;['scifi', 'drama', 'fantasy'];['KR'];1.0;tt6212990;6.8;582.0;3.778;7.2
tm272484;Michael Che Matters;MOVIE;2016;;60;['comedy'];['US'];;tt6209400;7.2;2657.0;3.242;6.8
tm252609;'76;MOVIE;2016;PG-13;118;['romance', 'drama'];['NG'];;tt6068284;5.6;227.0;2.062;7.2
tm234064;Halal Love;MOVIE;2016;;95;['romance', 'drama', 'comedy', 'european'];['LB', 'DE'];;tt5105218;6.3;382.0;1.352;5.8
tm240733;100 Meters;MOVIE;2016;;108;['drama', 'comedy', 'european'];['ES'];;tt5089786;7.5;6248.0;8.137;7.5
tm230478;Brent Morin: I'm Brent Morin;MOVIE;2015;;67;['comedy'];['US'];;tt5280664;6.5;691.0;1.929;7.3
tm267419;Joe Rogan: Triggered;MOVIE;2016;;63;['comedy', 'documentation'];['US'];;tt6023444;7.4;4547.0;3.272;6.7
tm232930;Kyaa Kool Hain Hum 3;MOVIE;2016;;124;['comedy'];['IN'];;tt5290620;1.9;4356.0;4.658;3.1
tm149212;Olmo and the Seagull;MOVIE;2015;;90;['drama', 'european', 'romance', 'family', 'documentation'];['PT', 'SE', 'DK', 'BR', 'FR'];;tt4160256;7.2;676.0;2.034;7.1
tm243931;The Beginning of Life;MOVIE;2016;G;98;['documentation', 'family'];['BR'];;tt5140248;7.5;940.0;1.134;7.7
tm307997;Offline: Are You Ready for the Next Level?;MOVIE;2016;;88;['action', 'comedy', 'european'];['DE'];;tt5351044;5.0;783.0;16.734;5.4
tm235227;Bill Hicks: Reflections;MOVIE;2015;;34;['documentation'];['US'];;;;;2.465;6.7
tm219699;Phantom;MOVIE;2015;;136;['thriller', 'action', 'drama', 'crime', 'horror', 'european'];['IN'];;tt3469244;5.9;9281.0;3.083;5.6
ts285233;Unchained fate;SHOW;2016;TV-14;40;['scifi', 'drama'];['MY'];1.0;;;;855;
tm234136;MindGamers;MOVIE;2015;;97;['action', 'scifi', 'thriller', 'european'];['AT'];;tt3625516;3.6;1111.0;1.593;4.3
tm239764;David Cross: Making America Great Again;MOVIE;2016;;74;['comedy'];['US'];;tt5943936;6.5;1674.0;2.286;6.7
tm225675;Jeff Dunham: Unhinged in Hollywood;MOVIE;2015;PG;60;['comedy'];['US'];;tt5038776;6.7;722.0;1.77;6.2
tm244380;Barcelona: A Love Untold;MOVIE;2016;;132;['romance', 'drama'];['PH'];;tt5755912;6.6;766.0;3.331;6.0
tm526163;Dinosaur World;MOVIE;2015;;65;['animation', 'comedy', 'drama'];['IN'];;tt2797146;;;;
ts54117;Luna Petunia;SHOW;2016;TV-Y;24;['animation', 'family', 'fantasy'];['CA'];3.0;tt4588068;6.3;57.0;1.722;8.0
tm244079;Sofía Niño de Rivera: Exposed;MOVIE;2016;;80;['comedy'];['MX'];;tt5886430;7.3;304.0;2.632;7.3
tm263743;The Doll;MOVIE;2016;;106;['thriller', 'horror'];['ID'];;tt6011480;5.2;764.0;6.038;5.3
tm246485;U Turn;MOVIE;2016;R;121;['horror', 'thriller', 'crime', 'drama'];['IN'];;tt5559394;7.5;3310.0;2.982;6.8
tm267017;I Love You;MOVIE;2016;;98;['comedy', 'drama', 'romance', 'european'];['SE'];;tt5183654;4.7;1008.0;2.205;4.5
tm224255;Very Big Shot;MOVIE;2015;R;107;['action', 'drama', 'thriller', 'crime'];['QA', 'LB'];;tt4971824;6.9;1405.0;1.669;6.7
ts38812;Fearless;SHOW;2016;;42;['documentation', 'reality'];['US'];2.0;tt9556710;7.0;304.0;3.34;8.0
tm234292;The Heirs;MOVIE;2015;;71;['drama'];['MX'];;tt2903370;5.7;223.0;1.309;5.7
tm238717;Barakah Meets Barakah;MOVIE;2016;;88;['romance', 'comedy'];['SA'];;tt5435084;6.3;1705.0;2.115;6.5
ts38813;Bottersnikes & Gumbles;SHOW;2016;TV-Y7;13;['action', 'family', 'animation', 'comedy'];['GB', 'AU', 'US'];4.0;tt6015820;5.2;48.0;1.49;7.3
tm271974;Pettson and Findus: The Best Christmas Ever;MOVIE;2016;;82;['family', 'animation', 'comedy', 'fantasy', 'european'];['DE'];;tt4764566;5.5;356.0;2.616;5.4
tm193378;Iliza Shlesinger: Freezing Hot;MOVIE;2015;;71;['comedy', 'documentation'];['US'];;tt4073952;6.8;2616.0;3.345;6.7
tm201855;Katti Batti;MOVIE;2015;;138;['comedy', 'romance', 'drama'];['IN'];;tt4467262;4.6;3157.0;1.508;5.6
ts21876;My Sunshine;SHOW;2015;TV-PG;45;['drama', 'romance'];['CN'];1.0;tt6131630;6.5;195.0;6.79;6.5
tm232267;Mike Epps: Don't Take It Personal;MOVIE;2015;;60;['comedy'];['US'];;tt5339586;4.4;288.0;2.565;5.1
tm272012;Ghost Patrol;MOVIE;2016;;50;['thriller', 'animation', 'family'];['CA'];;tt6111628;5.1;226.0;2.149;4.3
tm217986;Bangistan;MOVIE;2015;PG-13;135;['comedy', 'drama'];['IN'];;tt3422462;4.5;1284.0;4.372;6.4
tm215911;Ludo;MOVIE;2015;;90;['horror', 'thriller', 'fantasy'];['IN'];;tt3724898;2.8;852.0;3.316;2.8
tm327551;Born in Syria;MOVIE;2016;;86;['documentation', 'european'];['ES', 'DK'];;tt5356680;7.7;280.0;2.143;7.2
tm238486;Theo Von: No Offense;MOVIE;2016;;65;['comedy', 'documentation'];['US'];;tt5066564;5.6;875.0;2.294;6.4
tm295349;Ricardo O'Farrill: abrazo navideño;MOVIE;2016;;31;['comedy'];['MX'];;tt6475778;5.7;71.0;1.235;5.7
tm233648;Trailer Park Boys: Drunk, High and Unemployed: Live In Austin;MOVIE;2015;;74;['comedy'];['CA'];;tt5087462;6.5;1062.0;2.368;5.6
tm286268;#Rucker50;MOVIE;2016;;56;['documentation'];['US'];;tt6475636;5.2;120.0;1.645;3.7
tm214589;The Breakup Playlist;MOVIE;2015;;117;['romance', 'drama', 'music'];['PH'];;tt4628812;6.5;305.0;1.875;6.8
tm811691;Thomas & Friends: Full Steam To The Rescue!;MOVIE;2016;;93;['family'];['GB'];;;;;957;10.0
tm375681;S Storm;MOVIE;2016;PG-13;90;['thriller', 'drama', 'crime', 'action'];['CN', 'HK'];;tt5998744;5.1;721.0;2.201;5.7
tm316567;HiGH&LOW: The Red Rain;MOVIE;2016;;110;['action', 'drama'];['JP'];;tt5923040;6.1;296.0;2.529;7.8
tm218683;The Massively Mixed-Up Middle School Mystery;MOVIE;2015;;39;['comedy', 'thriller'];['XX'];;tt3521770;7.3;81.0;2.528;
tm243070;Those who fear are dead;MOVIE;2016;;110;['drama'];['EG'];;tt5686120;3.6;88.0;763;2.0
tm247444;Poshter Girl;MOVIE;2016;PG-13;140;['comedy'];['IN'];;tt5323386;6.6;330.0;1.611;8.0
tm224275;3000 Nights;MOVIE;2015;;103;['drama'];['AE', 'FR', 'JO', 'LB', 'QA', 'PS'];;tt3815424;7.0;720.0;2.069;5.9
tm66466;Wazir;MOVIE;2016;PG-13;103;['thriller', 'crime', 'drama', 'action'];['IN'];;tt0315642;7.2;18681.0;5.319;6.6
tm340927;Motu Patlu: King Of Kings;MOVIE;2016;G;109;['animation', 'action', 'comedy'];['IN'];;tt6278732;6.5;165.0;2.208;9.0
tm219739;The Love Affair;MOVIE;2015;;125;['romance', 'drama'];['PH'];;tt4202506;6.3;259.0;1.539;5.7
tm231911;Everyday I Love You;MOVIE;2015;;122;['romance', 'drama'];['PH'];;tt4944460;7.0;496.0;1.504;7.8
tm242002;Jeff Foxworthy & Larry the Cable Guy: We've Been Thinking;MOVIE;2016;;74;['comedy'];['US'];;tt5571712;5.9;652.0;1.921;6.2
ts81027;Spark;SHOW;2016;TV-14;14;['drama'];['KR'];5.0;tt6409112;7.0;63.0;1.4;
tm554110;The CEO;MOVIE;2016;PG-13;105;['drama', 'thriller'];['NG'];;tt5036924;5.6;121.0;2.017;
tm211273;Jen Kirkman: I'm Gonna Die Alone (And I Feel Fine);MOVIE;2015;;78;['comedy'];['US'];;tt4703660;6.8;1506.0;2.027;6.9
tm860487;Pac’s Scary Halloween;MOVIE;2016;;44;[];['US'];;;;;1.989;7.4
ts83449;Love Storm;SHOW;2016;TV-14;87;['family'];['TW'];1.0;tt6093070;5.5;326.0;2.334;9.0
tm273933;Reggie Watts: Spatial;MOVIE;2016;;61;['comedy', 'music'];['US'];;tt5861260;6.0;515.0;1.945;6.1
ts83450;Close Your Eyes Before It's Dark;SHOW;2016;TV-14;84;['thriller', 'crime', 'drama'];['TW'];1.0;tt6506806;7.0;229.0;2.265;6.4
ts53017;Best Lover;SHOW;2016;TV-14;45;['drama', 'romance'];['CN'];1.0;tt9874364;6.8;82.0;3.482;9.7
tm549892;Aerials;MOVIE;2016;;90;['thriller', 'drama', 'scifi'];['AE'];;tt5314138;1.5;388.0;1.81;
tm528287;Chhota Bheem in African Safari;MOVIE;2015;;62;['animation'];[];;tt6418390;6.5;12.0;;
tm317850;Meet The in-Laws;MOVIE;2016;;75;['comedy'];['NG'];;tt8332742;6.0;24.0;1.512;5.0
tm494288;Brother Jekwu;MOVIE;2016;;103;['comedy', 'crime'];['NG'];;tt8857316;;;1.4;
tm452046;Hans Teeuwen: Echte Rancune;MOVIE;2016;;103;['comedy'];['NL'];;;;;724;6.3
tm207734;Chris D'Elia: Incorrigible;MOVIE;2015;R;83;['comedy', 'documentation'];['US'];;tt4624852;6.4;1540.0;2.593;6.2
ts52950;Miss in Kiss;SHOW;2016;TV-14;27;['comedy', 'drama'];['TW'];1.0;tt6954524;7.7;98.0;2.05;8.0
tm244842;Ordinary People;MOVIE;2016;;107;['drama'];['PH'];;tt5891626;7.3;516.0;2.117;6.3
ts83454;Have You Ever Fallen in Love, Miss Jiang?;SHOW;2016;TV-14;85;['drama'];['TW'];1.0;;;;1.365;
tm350159;Couple Of Days;MOVIE;2016;;103;['drama'];['NG'];;tt9741588;6.4;21.0;671;4.0
tm226320;Kara Bela;MOVIE;2015;PG-13;100;['comedy', 'action', 'drama'];['TR'];;tt4974684;6.7;9056.0;3.656;6.6
tm279828;Vince & Kath & James;MOVIE;2016;;116;['romance'];['PH'];;tt6271264;6.8;373.0;1.936;6.4
tm319354;Santa Pac's Merry Berry Day;MOVIE;2016;;44;['animation', 'comedy', 'action'];['US', 'CA', 'JP'];;;;;1.605;5.5
tm275726;Carlos Ballarta: el amor es de putos;MOVIE;2016;;67;['comedy'];['MX'];;tt6268852;7.0;235.0;3.487;6.5
tm311456;Sen Benim HerŞeyimsin;MOVIE;2016;;107;['comedy'];['TR'];;tt5748380;6.2;2707.0;3.082;6.3
tm350374;Saawan;MOVIE;2016;;90;['thriller', 'drama'];['PK'];;tt5580778;7.3;253.0;2.513;7.4
tm296203;A Chaster Marriage;MOVIE;2016;PG-13;93;['comedy', 'romance', 'family'];['TR'];;tt6379048;5.4;874.0;1.508;5.1
tm235232;Misunderstanding;MOVIE;2015;;120;['action', 'comedy', 'romance'];['EG'];;tt4453286;4.3;780.0;1.441;
tm234773;Eddie: Strongman;MOVIE;2015;;98;['documentation'];['GB'];;tt4334636;7.4;1168.0;1.814;6.8
tm243849;Extremis;MOVIE;2016;;24;['documentation'];['US'];;;;;4.355;7.1
tm257141;Cedric the Entertainer: Live from the Ville;MOVIE;2016;;60;['comedy'];['US'];;tt5753806;6.2;696.0;1.519;6.0
tm234069;Wedding Association 2: Circumcision;MOVIE;2015;PG-13;107;['comedy'];['TR'];;tt5114588;6.3;10439.0;3.703;6.2
tm278279;One in a Billion;MOVIE;2016;;69;['documentation'];['US'];;tt6045798;6.7;545.0;1.674;7.0
tm232947;Brahman Naman;MOVIE;2016;;94;['comedy'];['IN', 'GB'];;tt5240748;5.5;1901.0;2.608;5.6
tm290157;XV Beyond the Tryline;MOVIE;2016;;91;['documentation', 'sport'];['GB'];;tt5254198;6.8;76.0;1.278;7.5
tm247396;Virunga: Gorillas in Peril;MOVIE;2015;;28;['documentation'];['US'];;tt4677816;6.6;32.0;1.46;7.0
tm246810;Santa Banta Pvt Ltd;MOVIE;2016;;112;['comedy', 'action', 'crime', 'drama'];['IN'];;tt2909396;2.7;283.0;2.241;3.8
tm239078;Jada;MOVIE;2016;PG-13;16;['drama', 'sport'];['US'];;tt9769714;5.4;159.0;886;4.0
tm562821;Grandmother's Farm Part 2;MOVIE;2015;;80;['horror', 'thriller', 'comedy'];['AE'];;tt4658908;5.4;61.0;;
tm282988;Dieter Nuhr: Nuhr in Berlin;MOVIE;2016;;68;['comedy', 'european'];['DE'];;tt6959666;4.7;70.0;1.004;6.2
tm215265;Ave Maria;MOVIE;2015;;15;['comedy'];['PS', 'FR', 'DE'];;;;;2.209;5.9
tm211571;Niyazi Gül Dörtnala;MOVIE;2015;PG;106;['comedy', 'drama', 'action'];['TR'];;tt5016660;4.5;3170.0;2.395;4.2
tm242906;Sila Samayangalil;MOVIE;2016;;101;['drama'];['IN'];;tt5877882;5.8;32.0;2.974;7.6
ts253685;Secret of Success;SHOW;2015;TV-14;41;['drama'];['MY'];1.0;;;;846;
tm368725;Love Is a Story;MOVIE;2015;;107;['romance', 'european', 'comedy'];['RO'];;tt3764686;6.0;365.0;1.654;7.0
tm1223831;Motu Patlu Aur Khazaane Ki Race;MOVIE;2015;;75;['animation', 'action', 'comedy'];[];;tt20765946;;;;
tm203056;Husband Factor;MOVIE;2015;PG-13;108;['comedy', 'romance', 'drama', 'fantasy'];['TR'];;tt4899096;6.2;5092.0;4.497;5.8
tm233463;Husband Factor: Resurrection;MOVIE;2016;PG;108;['comedy', 'family', 'romance', 'drama', 'fantasy'];['TR'];;tt4994718;5.3;310.0;2.76;6.1
tm313374;The Tour;MOVIE;2016;;93;['comedy', 'documentation', 'european'];['CZ'];;;;;0.6;7.0
tm283909;The Super Parental Guardians;MOVIE;2016;;115;['comedy'];['PH'];;tt6271110;4.4;208.0;1.339;6.7
tm235005;Oloibiri;MOVIE;2015;;106;['thriller', 'action', 'drama'];['CA', 'NG'];;tt4452274;5.1;183.0;1.396;
tm533845;Sam Kinison: The Scream Continues;MOVIE;2016;;29;['documentation'];['US'];;tt6069058;6.1;39.0;632;7.0
tm267112;Gang of the Caribbean;MOVIE;2016;;90;['thriller', 'european'];['FR'];;tt2174084;5.1;299.0;3.637;4.8
tm247767;Kiss of Life;MOVIE;2015;G;102;['romance', 'comedy', 'drama'];['TR'];;tt5348954;5.9;1248.0;1.511;4.3
tm198842;Souk Bazaar;MOVIE;2015;PG;97;['comedy'];['TR'];;tt4324242;5.2;1900.0;1.672;5.1
tm232855;Everything About Her;MOVIE;2016;;126;['drama', 'comedy'];['PH'];;tt3860092;7.2;332.0;2.11;8.1
ts91990;The Creative Indians;SHOW;2016;TV-MA;29;['documentation'];['US'];4.0;tt9583184;8.3;45.0;0.6;9.0
tm421214;Saudi Arabia Uncovered;MOVIE;2016;;51;['documentation'];['SA'];;;;;1.781;6.5
tm350044;A Man Returned;MOVIE;2016;;30;['documentation'];[];;;;;1.21;6.5
tm424879;Road To High & Low;MOVIE;2016;;95;['action', 'drama'];['JP'];;tt5659164;6.6;185.0;4.102;6.0
ts53513;Back to 1989;SHOW;2016;TV-14;44;['scifi', 'drama'];['TW'];1.0;tt6273088;8.0;115.0;688;8.4
tm245050;The Arbitration;MOVIE;2016;;100;['drama', 'comedy'];['NG'];;tt5811182;5.0;124.0;1.811;6.9
tm247159;The Last Egg;MOVIE;2016;;95;['comedy', 'romance', 'drama'];['VN'];;tt5357902;4.8;101.0;1.02;6.0
tm244041;Jandino: Whatever it Takes;MOVIE;2016;;94;['comedy'];['NL', 'GB'];;tt6999080;4.5;30.0;1.4;5.0
tm407961;Gbomo Gbomo Express;MOVIE;2015;;96;['drama', 'crime'];['NG'];;tt4527090;5.0;50.0;714;5.0
tm225416;Janoskians: Untold and Untrue;MOVIE;2015;;88;['comedy'];['US'];;tt4841640;3.7;161.0;1.889;5.1
ts82475;The Dream Job;SHOW;2016;TV-14;44;['drama', 'family'];['SG'];1.0;tt7131688;6.1;14.0;0.6;
tm198786;Crazy Beautiful You;MOVIE;2015;;115;['drama', 'romance', 'comedy'];['PH'];;tt4377918;7.0;853.0;2.393;7.0
ts249161;Tariqi: My Way;SHOW;2015;TV-14;41;['drama', 'music'];['US'];1.0;tt5528490;7.1;148.0;;
ts107658;Mind Game;SHOW;2015;TV-14;44;['action', 'crime', 'drama'];['US', 'JP'];1.0;tt8879588;7.5;12.0;;
tm232090;Snervous Tyler Oakley;MOVIE;2015;PG-13;82;['documentation'];['US'];;tt5073746;5.4;473.0;2.707;5.7
tm571645;Sommore: The Reign Continues;MOVIE;2015;R;92;['comedy'];['US'];;tt4172758;7.0;79.0;956;7.0
tm350727;Hajwala: The Missing Engine;MOVIE;2016;R;96;['drama', 'action', 'crime', 'sport', 'thriller'];['AE'];;tt6200274;2.0;255.0;1.389;6.2
tm212909;Just the Way You Are;MOVIE;2015;;107;['comedy', 'drama', 'romance'];['PH'];;tt3837166;6.3;511.0;2.177;7.6
tm233121;Dedemin Fişi;MOVIE;2016;PG;100;['comedy', 'family'];['TR'];;tt5191238;5.5;3524.0;3.847;5.8
tm272666;The Unmarried Wife;MOVIE;2016;;130;['drama', 'romance'];['PH'];;tt5755796;5.9;189.0;1.812;6.5
ts56544;Bibik Bibikku;SHOW;2016;TV-PG;40;['drama', 'comedy'];['MY'];1.0;;;;1.674;
tm245791;My Stupid Boss;MOVIE;2016;;106;['comedy', 'drama'];['ID'];;tt5514296;7.1;1536.0;2.471;6.9
tm271333;The Third Party;MOVIE;2016;;118;['comedy', 'romance'];['PH'];;tt6088634;6.1;275.0;2.802;5.6
tm409220;Ojukokoro (Greed);MOVIE;2016;;112;['thriller', 'comedy', 'crime'];['NG'];;tt6660922;6.6;63.0;954;5.5
tm421382;Lakeeran;MOVIE;2016;;113;['drama'];['IN'];;tt6115284;6.3;34.0;712;
tm1063792;;MOVIE;2015;;11;[];[];;tt4661188;;;;
tm234735;Time Out;MOVIE;2015;;98;['drama', 'animation', 'family', 'music'];['IN'];;tt4396648;6.0;414.0;1.167;7.2
ts77795;Derry Girls;SHOW;2018;TV-MA;27;['comedy'];['GB'];3.0;tt7120662;8.4;34026.0;16.567;8.1
ts56683;The Sinner;SHOW;2017;TV-MA;45;['crime', 'drama', 'thriller'];['US'];4.0;tt6048596;7.9;118746.0;51.938;7.5
tm312676;Leave No Trace;MOVIE;2018;PG;109;['drama'];['CA', 'US'];;tt8324306;7.1;58727.0;14.795;6.8
ts53864;Ozark;SHOW;2017;TV-MA;60;['drama', 'crime', 'thriller'];['US'];4.0;tt5071412;8.5;300454.0;146.805;8.245
tm239091;Blade Runner 2049;MOVIE;2017;R;164;['scifi', 'action', 'drama', 'thriller'];['CA', 'HU', 'MX', 'ES', 'GB', 'US'];;tt1856101;8.0;549712.0;67.788;7.5
ts55668;Dark;SHOW;2017;TV-MA;56;['scifi', 'crime', 'drama', 'thriller'];['DE'];3.0;tt5753856;8.7;363469.0;164.601;8.4
tm313149;12 Strong;MOVIE;2018;R;131;['drama', 'action', 'war', 'history'];['US'];;tt1413492;6.5;79980.0;67.199;6.2
tm244208;It;MOVIE;2017;R;135;['horror', 'fantasy', 'thriller'];['US'];;tt1396484;7.3;527626.0;95.827;7.234
ts81064;Legacies;SHOW;2018;TV-14;41;['drama', 'scifi', 'fantasy', 'horror'];['US'];4.0;tt8103070;7.2;30634.0;230.337;8.5
ts81294;Manifest;SHOW;2018;TV-14;42;['drama', 'thriller', 'scifi'];['US'];4.0;tt8421350;7.1;53185.0;145.572;7.7
ts53023;Riverdale;SHOW;2017;TV-14;42;['crime', 'drama', 'thriller', 'romance'];['US'];6.0;tt5420376;6.6;141250.0;341.862;8.531
tm244259;Wind River;MOVIE;2017;R;107;['thriller', 'crime', 'drama', 'western'];['FR', 'GB', 'US'];;tt5362988;7.7;244463.0;26.743;7.427
tm310953;Sorry to Bother You;MOVIE;2018;R;111;['scifi', 'fantasy', 'comedy', 'drama'];['US'];;tt5688932;6.9;77407.0;10.334;6.8
tm232797;Dunkirk;MOVIE;2017;PG-13;107;['drama', 'war', 'action', 'thriller', 'history', 'european'];['FR', 'NL', 'GB', 'US'];;tt5013758;7.8;619645.0;36.684;7.5
ts78801;Cobra Kai;SHOW;2018;TV-14;31;['action', 'drama', 'sport', 'comedy'];['US'];5.0;tt7221388;8.5;166830.0;331.306;8.167
tm366889;Vice;MOVIE;2018;R;132;['comedy', 'drama', 'documentation'];['US'];;tt6266538;7.2;139439.0;16.962;7.059
ts42405;Mindhunter;SHOW;2017;TV-MA;53;['drama', 'crime', 'thriller'];['US'];2.0;tt5290382;8.6;261429.0;37.904;8.0
tm315174;Phantom Thread;MOVIE;2017;R;130;['drama', 'romance'];['US', 'GB'];;tt5776858;7.4;130006.0;14.833;7.3
ts56768;Money Heist;SHOW;2017;TV-MA;49;['thriller', 'action', 'crime', 'drama', 'european'];['ES'];5.0;tt6468322;8.2;461688.0;1.4;
ts83970;All American;SHOW;2018;TV-14;42;['drama', 'sport'];['US'];5.0;tt7414406;7.6;9704.0;33.102;8.272
ts79813;You;SHOW;2018;TV-MA;47;['crime', 'drama', 'thriller', 'romance'];['US'];3.0;tt7335184;7.7;230119.0;85.558;8.1
tm315344;Molly's Game;MOVIE;2017;R;140;['drama', 'crime', 'sport'];['CN', 'CA', 'US'];;tt4209788;7.4;167955.0;25.929;7.147
tm318206;Den of Thieves;MOVIE;2018;R;140;['thriller', 'crime', 'drama', 'action'];['US'];;tt1259528;7.0;110108.0;47.326;6.7
ts77398;Lost in Space;SHOW;2018;TV-PG;49;['drama', 'scifi', 'action', 'thriller', 'family'];['US'];3.0;tt5232792;7.3;98084.0;55.052;7.654
ts81884;Bodyguard;SHOW;2018;TV-MA;60;['war', 'drama', 'thriller', 'crime', 'european'];['GB'];2.0;tt7493974;8.1;118124.0;19.085;7.9
ts82584;Rise of the Teenage Mutant Ninja Turtles;SHOW;2018;TV-Y7;17;['action', 'comedy', 'drama', 'scifi', 'family', 'fantasy', 'animation'];['US'];2.0;tt6601082;4.9;3153.0;17.577;6.4
ts74816;American Vandal;SHOW;2017;TV-MA;33;['crime', 'comedy', 'drama'];['US'];2.0;tt6877772;8.1;30399.0;17.642;7.6
ts75151;Godless;SHOW;2017;TV-MA;65;['drama', 'western', 'documentation', 'action', 'crime'];['US'];1.0;tt5516154;7.6;27.0;16.273;7.754
ts77955;Somebody Feed Phil;SHOW;2018;TV-14;52;['documentation'];['US'];5.0;tt7752034;8.2;4850.0;9.24;7.4
